event_id,customer_id,invoice_id,event_created_at,amount_paise,action,propensity,outcome,days_overdue,customer_ontime_rate,invoice_size_zscore,chase_rounds_so_far,is_repeat_overdue_this_quarter,quarter_sin,quarter_cos,contacts_last_14d,customer_relationship_days
evt_inv_002119_1,cust_b2b_003,inv_002119,2026-05-02T02:15:59.380190+00:00,3606984,SEND_REMINDER,0.05,0,19.46500870975671,0.16738197424892703,-0.6180251234298975,1.0,1.0,0.006592917479796747,0.9999782664833794,34.0,187.02275388217333
evt_inv_001023_1,cust_b2b_010,inv_001023,2026-05-02T02:28:25.665666+00:00,2965686,OFFER_PAYMENT_PLAN,0.8500000000000001,0,22.78997518762923,0.14096916299559473,0.04086344180393674,1.0,1.0,0.007195918820250703,0.9999741090409953,46.0,191.7766118099241
evt_inv_008417_0,cust_b2b_006,inv_008417,2026-05-02T02:55:15.939996+00:00,4296524,SEND_REMINDER,0.8500000000000001,0,8.246355019178516,0.3076923076923077,-0.5653565304239236,0.0,1.0,0.00849701704951669,0.9999638996990142,37.0,195.25018832565297
evt_inv_007271_0,cust_b2b_034,inv_007271,2026-05-02T02:55:35.295036+00:00,5258627,SEND_REMINDER,0.8500000000000001,0,9.622407884646432,0.48743718592964824,0.027687625764515642,0.0,1.0,0.008512655797872862,0.9999637666892071,37.0,182.04529057473312
evt_inv_001457_1,cust_b2b_025,inv_001457,2026-05-02T03:28:54.754184+00:00,9859011,OFFER_PAYMENT_PLAN,0.8500000000000001,0,19.376525211233503,0.21160409556313994,-0.06961964312339879,1.0,1.0,0.010128194029070772,0.9999487085274472,47.0,193.26358586583683
evt_inv_003640_0,cust_b2b_037,inv_003640,2026-05-02T03:32:06.456556+00:00,2301176,SEND_REMINDER,0.8500000000000001,1,8.606339562445047,0.28,-0.5141476535833224,0.0,1.0,0.010283085850319201,0.9999471276749561,29.0,192.36096606949687
evt_inv_007237_0,cust_b2b_001,inv_007237,2026-05-02T03:37:35.790018+00:00,7612010,SEND_REMINDER,0.8500000000000001,0,7.604976715140746,0.05238095238095238,0.25250681431087235,0.0,1.0,0.01054918035987729,0.9999443558487316,36.0,185.0352337424771
evt_inv_005898_0,cust_b2b_035,inv_005898,2026-05-02T03:52:56.832919+00:00,4851540,SEND_REMINDER,0.8500000000000001,0,4.251722895024314,0.3601694915254237,-0.2073466224947855,0.0,1.0,0.01129335962310247,0.9999362279807764,34.0,198.97279436566637
evt_inv_001154_0,cust_b2b_018,inv_001154,2026-05-02T04:12:41.046269+00:00,1472500,SEND_REMINDER,0.8500000000000001,0,2.253442291280011,0.6395939086294417,-0.6913783593909143,0.0,1.0,0.012250164674375976,0.9999249639175185,33.0,185.60079679060087
evt_inv_005631_0,cust_b2b_002,inv_005631,2026-05-02T04:16:34.598477+00:00,5594350,SEND_REMINDER,0.8500000000000001,1,8.469479742007996,0.13761467889908258,1.1786878903528242,0.0,1.0,0.012438865803958874,0.999922634316031,36.0,194.75377293483243
evt_inv_006734_0,cust_b2b_031,inv_006734,2026-05-02T04:18:51.277771+00:00,12957270,SEND_REMINDER,0.8500000000000001,0,1.4749837762331464,0.2927927927927928,-0.1478372473442914,0.0,1.0,0.012549297170223572,0.9999212544698375,42.0,193.51840221489704
evt_inv_007890_0,cust_b2b_033,inv_007890,2026-05-02T04:28:17.643432+00:00,3400924,SEND_REMINDER,0.8500000000000001,0,3.0038040158232766,0.13973799126637554,-0.5503676815623896,0.0,1.0,0.013006896171825101,0.9999154067479785,37.0,181.33468835464942
evt_inv_001802_0,cust_b2b_006,inv_001802,2026-05-02T04:36:45.171534+00:00,6810370,SEND_REMINDER,0.8500000000000001,0,8.625943318946481,0.30638297872340425,0.5665808677789026,0.0,1.0,0.013416954653806922,0.9999099886128839,38.0,195.32066554253
evt_inv_003754_0,cust_b2b_036,inv_003754,2026-05-02T05:07:04.496801+00:00,2456023,SEND_REMINDER,0.8500000000000001,1,7.62564727898102,0.27983539094650206,-0.8584521506615014,0.0,1.0,0.014886863605165222,0.9998891845059638,35.0,196.66710582645783
evt_inv_004570_0,cust_b2b_033,inv_004570,2026-05-02T05:25:36.824537+00:00,3698070,SEND_REMINDER,0.8500000000000001,0,5.9724438284648045,0.1391304347826087,-0.3800239792099937,0.0,1.0,0.015785544045768925,0.9998754005370765,38.0,181.37449369151145
evt_inv_008015_0,cust_b2b_008,inv_008015,2026-05-02T05:27:45.752682+00:00,9964377,SEND_REMINDER,0.8500000000000001,1,8.868472175439065,0.2511415525114155,0.5868640030753355,0.0,1.0,0.01588970786059676,0.9998737506225998,37.0,184.39634387201667
evt_inv_000330_0,cust_b2b_021,inv_000330,2026-05-02T05:42:50.201109+00:00,8186593,SEND_REMINDER,0.8500000000000001,0,6.509187414077146,0.3179916317991632,-0.26684832978738393,0.0,1.0,0.016620426239476776,0.9998618711760231,40.0,194.2436158699128
evt_inv_001623_1,cust_b2b_013,inv_001623,2026-05-02T05:45:13.231075+00:00,2913084,OFFER_PAYMENT_PLAN,0.8500000000000001,1,18.296382241661206,0.18992248062015504,0.5165642467468468,1.0,1.0,0.01673598163806272,0.9998599436514148,37.0,195.9370598584037
evt_inv_004659_1,cust_b2b_036,inv_004659,2026-05-02T06:30:58.820805+00:00,4147763,WRITE_OFF,0.05,0,18.150763650735414,0.2827868852459016,0.27226694355520575,1.0,1.0,0.018954127024838344,0.999820354398092,36.0,196.7253734653912
evt_inv_002217_0,cust_b2b_019,inv_002217,2026-05-02T06:38:36.388851+00:00,2518530,SEND_REMINDER,0.8500000000000001,1,6.756429829021483,0.35443037974683544,-0.6516955438904103,0.0,1.0,0.019323784716134083,0.9998132782396143,54.0,194.21504285203937
evt_inv_003247_1,cust_b2b_005,inv_003247,2026-05-02T06:47:01.221169+00:00,8762294,OFFER_PAYMENT_PLAN,0.8500000000000001,0,16.565180897067897,0.23478260869565218,0.3180061199740358,1.0,1.0,0.019731622954011374,0.9998053125762039,34.0,192.6224107343628
evt_inv_008796_0,cust_b2b_038,inv_008796,2026-05-02T06:47:40.099925+00:00,5435822,SEND_REMINDER,0.8500000000000001,1,7.032763864515634,0.2831050228310502,0.6510668421801609,0.0,1.0,0.01976303175003467,0.9998046922154582,38.0,195.28513409012012
evt_inv_007403_0,cust_b2b_030,inv_007403,2026-05-02T06:54:51.894795+00:00,2815501,SEND_REMINDER,0.8500000000000001,1,7.7371161564936095,0.31020408163265306,0.4659683800592842,0.0,1.0,0.020111862497374858,0.9997977360380882,43.0,200.1348697022618
evt_inv_001430_1,cust_b2b_022,inv_001430,2026-05-02T06:56:33.528427+00:00,1220666,OFFER_PAYMENT_PLAN,0.8500000000000001,1,20.222828224586756,0.20276497695852536,-0.8803656662586243,1.0,1.0,0.02019396811113432,0.999796081034491,45.0,188.83925118779612
evt_inv_005311_0,cust_b2b_037,inv_005311,2026-05-02T07:04:29.546255+00:00,3044797,SEND_REMINDER,0.8500000000000001,0,8.597185035397487,0.2831858407079646,0.1275772250857489,0.0,1.0,0.020578521433133563,0.9997882398066232,30.0,192.50845553359946
evt_inv_003646_0,cust_b2b_006,inv_003646,2026-05-02T07:11:02.466841+00:00,6990416,ESCALATE_COLLECTIONS,0.05,1,4.826601567248892,0.3050847457627119,0.6476520286884915,0.0,1.0,0.020895941951629932,0.9997816559679189,39.0,195.4278101641364
evt_inv_007422_0,cust_b2b_013,inv_007422,2026-05-02T07:12:01.634089+00:00,2407484,SEND_REMINDER,0.8500000000000001,0,5.005538420791252,0.19305019305019305,-0.006996239800257182,0.0,1.0,0.020943739974979475,0.999780655821996,38.0,195.99734230069478
evt_inv_001553_1,cust_b2b_004,inv_001553,2026-05-02T07:55:42.988817+00:00,3883991,OFFER_PAYMENT_PLAN,0.8500000000000001,0,22.062361980613435,0.16049382716049382,0.595102021429319,1.0,1.0,0.02306134120657285,0.9997340519066829,44.0,196.6396628682879
evt_inv_002668_0,cust_b2b_014,inv_002668,2026-05-02T08:09:16.072421+00:00,9311471,SEND_REMINDER,0.8500000000000001,0,2.0116537352526818,0.25510204081632654,-0.3037997967260396,0.0,1.0,0.023718151548594257,0.9997186850745153,26.0,198.57867193719525
evt_inv_006784_0,cust_b2b_005,inv_006784,2026-05-02T08:22:54.633185+00:00,9087335,SEND_REMINDER,0.8500000000000001,0,7.216045724311223,0.23376623376623376,0.42254145467118664,0.0,1.0,0.024379376008215048,0.9997027788425168,35.0,192.68900115121676
evt_inv_000890_0,cust_b2b_003,inv_000890,2026-05-02T08:30:09.053767+00:00,5306475,SEND_REMINDER,0.8500000000000001,0,8.408554600282098,0.16666666666666666,0.2686984645346681,0.0,1.0,0.02473029190410756,0.999694159561982,34.0,187.28258806709357
evt_inv_007329_0,cust_b2b_000,inv_007329,2026-05-02T08:35:02.163295+00:00,4355385,SEND_REMINDER,0.8500000000000001,1,2.5626154483425365,0.34684684684684686,-0.27838436680330764,0.0,1.0,0.02496705795497761,0.9996882744221185,38.0,192.0058008809843
evt_inv_000172_1,cust_b2b_001,inv_000172,2026-05-02T08:41:03.827179+00:00,6436295,OFFER_PAYMENT_PLAN,0.8500000000000001,0,17.207137863438355,0.052132701421800945,-0.17263250152808707,1.0,1.0,0.025259198453495363,0.9996809355456805,36.0,185.24597491332042
evt_inv_007548_0,cust_b2b_021,inv_007548,2026-05-02T08:48:03.051772+00:00,7454308,SEND_REMINDER,0.8500000000000001,1,4.567502956967042,0.31666666666666665,-0.46660211580547084,0.0,1.0,0.025597831946800726,0.9996723218133147,39.0,194.3722368266517
evt_inv_001627_0,cust_b2b_025,inv_001627,2026-05-02T09:12:41.199259+00:00,8364313,WRITE_OFF,0.05,0,2.8798434835158657,0.2108843537414966,-0.4380830045904237,0.0,1.0,0.026791798907756847,0.9996410353278252,47.0,193.50231786902341
evt_inv_001743_0,cust_b2b_028,inv_001743,2026-05-02T09:22:50.040555+00:00,5355337,WRITE_OFF,0.05,0,2.190586429819308,0.34210526315789475,0.10337263140524965,0.0,1.0,0.027283576700082062,0.999627733930212,30.0,182.18866738508748
evt_inv_005677_0,cust_b2b_007,inv_005677,2026-05-02T09:23:58.429342+00:00,5661011,OFFER_PAYMENT_PLAN,0.05,1,8.436189061742631,0.291497975708502,0.8054430468750817,0.0,1.0,0.027338815786617433,0.9996262247217134,48.0,199.19295818381997
evt_inv_008673_0,cust_b2b_001,inv_008673,2026-05-02T10:11:54.695709+00:00,6482903,OFFER_PAYMENT_PLAN,0.05,0,1.7320236013976067,0.05188679245283019,-0.15577885544042683,0.0,1.0,0.029661959983111195,0.9995599872593742,37.0,185.30906366945126
evt_inv_002497_0,cust_b2b_011,inv_002497,2026-05-02T10:23:25.828406+00:00,1741755,SEND_REMINDER,0.8500000000000001,1,9.221858662019015,0.37155963302752293,0.16333995250878217,0.0,1.0,0.03022016058152204,0.9995432666445345,34.0,195.22990607257566
evt_inv_002180_0,cust_b2b_002,inv_002180,2026-05-02T10:24:07.711440+00:00,2816807,SEND_REMINDER,0.8500000000000001,0,1.3512633931576787,0.1415525114155251,-0.6477467479177836,0.0,1.0,0.030253987553421468,0.9995422433479825,37.0,195.00901729783004
evt_inv_005013_0,cust_b2b_031,inv_005013,2026-05-02T10:32:33.063534+00:00,14955462,OFFER_PAYMENT_PLAN,0.05,1,8.981470237337982,0.2914798206278027,0.21489906937786202,0.0,1.0,0.03066213411684824,0.999529806224607,42.0,193.7779136241926
evt_inv_004447_0,cust_b2b_024,inv_004447,2026-05-02T10:34:02.832828+00:00,3953761,SEND_REMINDER,0.8500000000000001,1,6.304105123238224,0.13580246913580246,-0.3264174623838255,0.0,1.0,0.030734635566621985,0.999527579497728,37.0,190.65826462056518
evt_inv_008214_0,cust_b2b_000,inv_008214,2026-05-02T10:56:34.735894+00:00,4290838,SEND_REMINDER,0.8500000000000001,1,7.588779646322039,0.34977578475336324,-0.3113086986145159,0.0,1.0,0.03182646945825597,0.9994934096039967,39.0,192.10409454533033
evt_inv_004400_1,cust_b2b_020,inv_004400,2026-05-02T11:03:51.464443+00:00,4764919,SEND_REMINDER,0.05,0,21.784039868233574,0.34177215189873417,-0.27824920979805945,1.0,1.0,0.03217917532577661,0.9994821162358799,35.0,183.6534361293968
evt_inv_002355_0,cust_b2b_011,inv_002355,2026-05-02T11:37:11.633867+00:00,2181347,SEND_REMINDER,0.8500000000000001,0,4.823517693719641,0.3744292237442922,0.8355262115985482,0.0,1.0,0.033794478103466495,0.9994288034921318,35.0,195.2811306728216
evt_inv_007956_0,cust_b2b_030,inv_007956,2026-05-02T12:12:41.505003+00:00,2390415,SEND_REMINDER,0.8500000000000001,0,3.560113546090094,0.3130081300813008,0.018164386829444323,0.0,1.0,0.03551442863081363,0.9993691637022962,43.0,200.3555827833744
evt_inv_003986_0,cust_b2b_010,inv_003986,2026-05-02T12:13:51.472808+00:00,3536499,SEND_REMINDER,0.8500000000000001,0,9.472197954183377,0.14035087719298245,0.5299091825607158,0.0,1.0,0.035570928491478845,0.999367154276272,47.0,192.1831605036979
evt_inv_006385_0,cust_b2b_020,inv_006385,2026-05-02T12:16:56.991773+00:00,4853742,ESCALATE_COLLECTIONS,0.05,0,4.9803197458509825,0.3403361344537815,-0.23683314820263773,0.0,1.0,0.03572073677905418,0.9993618108392783,35.0,183.7041945475686
evt_inv_006313_0,cust_b2b_036,inv_006313,2026-05-02T12:20:23.196383+00:00,4079313,SEND_REMINDER,0.8500000000000001,0,3.867463485892408,0.2816326530612245,0.22651650763961273,0.0,1.0,0.03588724797551555,0.9993558452487001,36.0,196.96801670124964
evt_inv_000399_0,cust_b2b_004,inv_000399,2026-05-02T12:23:34.212955+00:00,2140558,SEND_REMINDER,0.8500000000000001,0,9.160603806307668,0.1598360655737705,-0.7942172328822563,0.0,1.0,0.03604149387057576,0.9993502943010409,45.0,196.82567240691992
evt_inv_003332_0,cust_b2b_035,inv_003332,2026-05-02T12:40:39.508180+00:00,7446223,SEND_REMINDER,0.8500000000000001,0,5.193340486136975,0.35864978902953587,1.018801876171985,0.0,1.0,0.03686940507105242,0.9993200923476455,34.0,199.33926051452036
evt_inv_002901_0,cust_b2b_008,inv_002901,2026-05-02T12:44:57.074821+00:00,8910848,SEND_REMINDER,0.8500000000000001,0,1.5188364165494015,0.2545454545454545,0.2604911537042381,0.0,1.0,0.03707738248819265,0.9993123974552823,36.0,184.69994713751203
evt_inv_005680_1,cust_b2b_013,inv_005680,2026-05-02T12:45:56.197620+00:00,2767996,OFFER_PAYMENT_PLAN,0.8500000000000001,0,16.03782277375153,0.19230769230769232,0.36632237652788174,1.0,1.0,0.037125122166474456,0.9993106250331397,39.0,196.2292238230385
evt_inv_002911_0,cust_b2b_025,inv_002911,2026-05-02T12:51:34.416090+00:00,8984609,OFFER_PAYMENT_PLAN,0.05,0,3.4240191275302783,0.21016949152542372,-0.2851717343959971,0.0,1.0,0.037398220614716725,0.9993004418566285,47.0,193.65432269345624
evt_inv_000289_1,cust_b2b_004,inv_000289,2026-05-02T12:53:49.388424+00:00,2743602,OFFER_PAYMENT_PLAN,0.8500000000000001,0,24.403740006567965,0.15918367346938775,-0.31365952364714894,1.0,1.0,0.037507204821428435,0.9992963572366725,46.0,196.84668138225598
evt_inv_003183_1,cust_b2b_006,inv_003183,2026-05-02T12:56:09.575163+00:00,4504547,OFFER_PAYMENT_PLAN,0.8500000000000001,1,18.01544364058095,0.3080168776371308,-0.471687961216723,1.0,1.0,0.03762039895782471,0.9992921022315018,39.0,195.66747576972423
evt_inv_001815_0,cust_b2b_028,inv_001815,2026-05-02T13:24:49.958055+00:00,5444709,SEND_REMINDER,0.8500000000000001,1,1.544105150062367,0.3406113537117904,0.14681900110235624,0.0,1.0,0.03900948671149805,0.9992388402912016,28.0,182.3567219857896
evt_inv_001769_1,cust_b2b_000,inv_001769,2026-05-02T13:36:00.359725+00:00,4772002,OFFER_PAYMENT_PLAN,0.8500000000000001,0,24.737995768524293,0.35267857142857145,-0.06587428116291955,1.0,1.0,0.039550768476967715,0.999217562252026,40.0,192.2148077841116
evt_inv_006908_1,cust_b2b_025,inv_006908,2026-05-02T13:38:19.159008+00:00,13552270,WRITE_OFF,0.05,0,23.752759476236672,0.20945945945945946,0.840818929021405,1.0,1.0,0.03966283346054241,0.9992131202310552,48.0,193.68678499574503
evt_inv_006816_0,cust_b2b_012,inv_006816,2026-05-02T13:55:45.241247+00:00,3120920,SEND_REMINDER,0.8500000000000001,0,5.440351590881654,0.4830508474576271,-0.46700231602783543,0.0,1.0,0.040507412376509094,0.9991792379461052,47.0,195.53473461656498
evt_inv_006334_1,cust_b2b_022,inv_006334,2026-05-02T14:15:21.780804+00:00,1744232,OFFER_PAYMENT_PLAN,0.8500000000000001,1,17.469516392436077,0.20642201834862386,-0.18567464747628928,1.0,1.0,0.041457284443537655,0.999140277221656,44.0,189.14397633105293
evt_inv_003896_1,cust_b2b_006,inv_003896,2026-05-02T14:22:41.994962+00:00,6563029,OFFER_PAYMENT_PLAN,0.8500000000000001,0,19.42895124100203,0.31092436974789917,0.45520783060365794,1.0,1.0,0.04181267908466373,0.9991254675303612,40.0,195.7275732210991
evt_inv_004068_0,cust_b2b_005,inv_004068,2026-05-02T14:24:33.889281+00:00,7998428,SEND_REMINDER,0.8500000000000001,1,1.827447466286515,0.23275862068965517,0.072342422953457,0.0,1.0,0.04190301300516433,0.9991216830301948,36.0,192.94014994862064
evt_inv_000651_0,cust_b2b_000,inv_000651,2026-05-02T14:33:07.034360+00:00,6842243,SEND_REMINDER,0.8500000000000001,1,4.882397380681932,0.3511111111111111,0.9901243858142126,0.0,1.0,0.04231727813725308,0.9991042227771106,41.0,192.25446837016872
evt_inv_007078_0,cust_b2b_033,inv_007078,2026-05-02T14:33:14.424829+00:00,5015248,ESCALATE_COLLECTIONS,0.05,0,9.682407911147678,0.13852813852813853,0.3750687695349809,0.0,1.0,0.04232324445477611,0.9991039700545791,38.0,181.75478999118923
evt_inv_003995_0,cust_b2b_039,inv_003995,2026-05-02T15:43:58.333813+00:00,8786898,SEND_REMINDER,0.8500000000000001,0,3.4144553087755525,0.43005181347150256,-0.48091851342867203,0.0,1.0,0.04574909147980481,0.9989529621702777,33.0,185.55133438299762
evt_inv_004859_0,cust_b2b_008,inv_004859,2026-05-02T15:45:55.742688+00:00,8218767,SEND_REMINDER,0.8500000000000001,0,6.5602478119708305,0.25339366515837103,0.04609141523547463,0.0,1.0,0.04584386099001915,0.9989486175021856,35.0,184.82562616374435
evt_inv_003050_0,cust_b2b_019,inv_003050,2026-05-02T16:29:39.760468+00:00,3374834,SEND_REMINDER,0.8500000000000001,0,4.570258368012693,0.35714285714285715,-0.023268607120712166,0.0,1.0,0.047961793344865104,0.9988491709858623,53.0,194.62549854204562
evt_inv_008510_1,cust_b2b_039,inv_008510,2026-05-02T16:30:50.259907+00:00,13977349,OFFER_PAYMENT_PLAN,0.8500000000000001,0,22.276596259476186,0.42783505154639173,0.7117599169436619,1.0,1.0,0.048018692864217,0.9988464372142557,34.0,185.5838798238964
evt_inv_002132_0,cust_b2b_004,inv_002132,2026-05-02T16:39:02.178252+00:00,4257253,SEND_REMINDER,0.8500000000000001,1,1.7040520505754175,0.15853658536585366,0.8925497820895052,0.0,1.0,0.04841571178064863,0.9988272717806483,47.0,197.00307941267423
evt_inv_002289_1,cust_b2b_014,inv_002289,2026-05-02T16:40:39.907574+00:00,10215409,OFFER_PAYMENT_PLAN,0.8500000000000001,0,18.095535032216517,0.25380710659898476,-0.09059727184688177,1.0,1.0,0.048494586542718196,0.9988234453976592,27.0,198.93380891813567
evt_inv_003707_0,cust_b2b_019,inv_003707,2026-05-02T16:42:17.201742+00:00,2886754,SEND_REMINDER,0.8500000000000001,0,8.172435951026122,0.35564853556485354,-0.3814623942117015,0.0,1.0,0.04857310980261689,0.9988196298652239,54.0,194.63426522345642
evt_inv_007635_1,cust_b2b_010,inv_007635,2026-05-02T16:45:12.746392+00:00,2822589,OFFER_PAYMENT_PLAN,0.8500000000000001,0,19.374523840941546,0.13973799126637554,-0.08173579494701978,1.0,1.0,0.048714785965439544,0.9988127300091552,48.0,192.3716011701791
evt_inv_006553_0,cust_b2b_011,inv_006553,2026-05-02T16:46:13.803183+00:00,2088184,SEND_REMINDER,0.8500000000000001,0,5.781636758790596,0.37272727272727274,0.6930694117675195,0.0,1.0,0.04876406261055062,0.9988103254360732,36.0,195.49573911397178
evt_inv_005175_0,cust_b2b_008,inv_005175,2026-05-02T16:51:06.975990+00:00,7189203,WRITE_OFF,0.05,0,2.1501575013120986,0.25225225225225223,-0.2728572198264921,0.0,1.0,0.04900066973081909,0.9987987456769913,36.0,184.8708950677027
evt_inv_007565_0,cust_b2b_010,inv_007565,2026-05-02T16:53:19.042415+00:00,3132422,SEND_REMINDER,0.8500000000000001,0,7.668474624214798,0.1391304347826087,0.18371522661603024,0.0,1.0,0.049107253945215784,0.998793510997123,49.0,192.37722959636343
evt_inv_000346_0,cust_b2b_032,inv_000346,2026-05-02T17:11:18.116670+00:00,6008606,SEND_REMINDER,0.8500000000000001,0,4.566637143707966,0.10067114093959731,-0.2125457318282623,0.0,1.0,0.04997809981332403,0.9987503139118653,46.0,200.65111833501555
evt_inv_005414_1,cust_b2b_030,inv_005414,2026-05-02T17:13:43.023617+00:00,3099458,OFFER_PAYMENT_PLAN,0.8500000000000001,0,20.12111190222337,0.3117408906882591,0.7651013308347597,1.0,1.0,0.05009504126478572,0.9987444552239975,43.0,200.5646281377041
evt_inv_004848_0,cust_b2b_027,inv_004848,2026-05-02T17:19:31.865276+00:00,2395919,SEND_REMINDER,0.8500000000000001,0,5.559730447859626,0.1625,-0.34658451481151614,0.0,1.0,0.05037655738238894,0.9987302951579565,35.0,185.80367461411342
evt_inv_000792_1,cust_b2b_037,inv_000792,2026-05-02T17:32:48.308420+00:00,2543188,OFFER_PAYMENT_PLAN,0.8500000000000001,0,18.207966303607346,0.28193832599118945,-0.30529835726073185,1.0,1.0,0.051019274015853655,0.9986976688061784,29.0,192.9447837993938
evt_inv_008264_0,cust_b2b_002,inv_008264,2026-05-02T17:35:43.136147+00:00,4590788,SEND_REMINDER,0.8500000000000001,0,9.387506132804148,0.1409090909090909,0.5187736640645662,0.0,1.0,0.05116035432319772,0.9986904516142752,38.0,195.3087328615778
evt_inv_000828_0,cust_b2b_006,inv_000828,2026-05-02T18:07:45.000434+00:00,6132842,ESCALATE_COLLECTIONS,0.05,0,2.539416720094325,0.30962343096234307,0.2615025247823157,0.0,1.0,0.05271116856716251,0.9986098000261584,41.0,195.8838580066528
evt_inv_001037_0,cust_b2b_014,inv_001037,2026-05-02T18:10:03.979608+00:00,11417288,SEND_REMINDER,0.8500000000000001,0,9.418175232878168,0.25252525252525254,0.19287756128814276,0.0,1.0,0.05282331045923034,0.9986038743526523,28.0,198.9958930851958
evt_inv_005304_0,cust_b2b_039,inv_005304,2026-05-02T18:16:47.601483+00:00,9365733,SEND_REMINDER,0.8500000000000001,0,5.606473248112846,0.4256410256410256,-0.347912037753768,0.0,1.0,0.0531489879961752,0.9985865936787768,35.0,185.65746016621577
evt_inv_001691_1,cust_b2b_023,inv_001691,2026-05-02T18:30:19.811922+00:00,2220534,OFFER_PAYMENT_PLAN,0.8500000000000001,0,19.852504711568386,0.4166666666666667,-0.03415892992898492,1.0,1.0,0.053804333460915475,0.9985514977710597,33.0,186.06410706433294
evt_inv_005832_0,cust_b2b_006,inv_005832,2026-05-02T18:32:30.369890+00:00,6040037,SEND_REMINDER,0.8500000000000001,1,2.3455124312572013,0.30833333333333335,0.21971444233022483,0.0,1.0,0.053909674168743774,0.9985458161902336,41.0,195.90104978276995
evt_inv_000337_0,cust_b2b_030,inv_000337,2026-05-02T18:54:11.111812+00:00,2326751,SEND_REMINDER,0.8500000000000001,0,1.6013376725391515,0.31048387096774194,-0.04890178224876554,0.0,1.0,0.05495914494171125,0.9984886040347561,44.0,200.63439767699523
evt_inv_000833_0,cust_b2b_032,inv_000833,2026-05-02T18:55:23.512302+00:00,5952157,SEND_REMINDER,0.8500000000000001,1,5.164461078258661,0.10033444816053512,-0.23403585046746123,0.0,1.0,0.05501755767587155,0.9984853871476448,47.0,200.72340300668498
evt_inv_007253_0,cust_b2b_007,inv_007253,2026-05-02T19:13:54.366281+00:00,3506743,SEND_REMINDER,0.8500000000000001,0,4.408307684789042,0.29435483870967744,-0.45242582845773277,0.0,1.0,0.05591377122739547,0.99843560142211,49.0,199.6026333798695
evt_inv_006488_0,cust_b2b_031,inv_006488,2026-05-02T19:13:59.061951+00:00,19045932,SEND_REMINDER,0.8500000000000001,0,3.7811112482416744,0.29464285714285715,0.9574514177774569,0.0,1.0,0.055917559499676535,0.9984353892664263,41.0,194.14002008734414
