event_id,customer_id,transaction_id,event_created_at,amount_paise,action,propensity,outcome,prior_success_rate,days_since_last_failure,amount_zscore,retry_count_so_far,is_recurring_subscription,hour_sin,hour_cos,bank_recent_fail_rate,contacts_last_7d,ltv_zscore,customer_tenure_days,is_soft_decline,is_insufficient_funds
evt_pay_003254_1,cust_006,pay_003254,2026-05-01T04:19:06.455704+00:00,126664,WHATSAPP_NUDGE,0.8333333333333334,0,0.444015444015444,0.021716360350391522,-0.07617679765150226,1.0,1.0,0.9046553078821952,0.42614407648185204,0.736842105263158,4.0,-0.3286363658753921,322.82833647453225,0.0,0.0
evt_pay_007537_1,cust_030,pay_007537,2026-05-01T05:12:27.166514+00:00,195283,WHATSAPP_NUDGE,0.8333333333333334,0,0.42738589211618255,0.08333333333333333,0.3690829283868404,1.0,1.0,0.9785564429038413,0.2059788534082593,0.5,7.0,1.7722569671050512,301.16117566719623,0.0,0.0
evt_pay_000447_0,cust_045,pay_000447,2026-05-01T05:36:57.135909+00:00,104871,RETRY_NOW,0.8333333333333334,0,0.28294573643410853,0.5594997665227576,0.5750033026609932,0.0,1.0,0.9949476292411683,0.1003952940499638,0.7777777777777778,3.0,1.000889969158722,304.0705060082534,1.0,0.0
evt_pay_006200_1,cust_006,pay_006200,2026-05-01T05:47:50.162170+00:00,105186,WHATSAPP_NUDGE,0.8333333333333334,0,0.4423076923076923,0.06161697298294181,-0.5477255802475368,1.0,1.0,0.9985918366247537,0.05305038950282182,0.7894736842105263,5.0,-0.3286363658753921,322.88995344751515,0.0,1.0
evt_pay_001630_0,cust_005,pay_001630,2026-05-01T05:48:18.271317+00:00,152951,RETRY_NOW,0.8333333333333334,0,0.3568281938325991,0.48085351649422137,0.48139922679568814,0.0,1.0,0.9986981934179963,0.05100900375061694,0.8333333333333334,5.0,-0.6412832630166057,320.9189960971299,1.0,0.0
evt_pay_001453_0,cust_042,pay_001453,2026-05-01T06:29:55.265387+00:00,222469,RETRY_LATER,0.8333333333333334,0,0.4581673306772908,2.3710401615741525,-0.12193841571085536,0.0,1.0,0.9914897441801284,-0.13018481933629428,0.8571428571428572,6.0,0.21388002896855346,327.200363700345,0.0,1.0
evt_pay_007753_2,cust_028,pay_007753,2026-05-01T07:29:01.138999+00:00,192777,ESCALATE_HUMAN,0.8333333333333334,0,0.4720812182741117,0.653005369305788,-0.4491060477749057,2.0,1.0,0.925509137254277,-0.37872527887486457,0.8333333333333334,4.0,0.3910481863531735,301.63909529297035,0.0,1.0
evt_pay_000447_1,cust_045,pay_000447,2026-05-01T07:36:57.135909+00:00,83457,RETRY_LATER,0.03333333333333333,1,0.28185328185328185,0.08333333333333333,-0.12584125933176846,1.0,1.0,0.9118475693829347,-0.41052893955290687,0.8888888888888888,3.0,1.000889969158722,304.1538393415867,0.0,0.0
evt_pay_001233_0,cust_038,pay_001233,2026-05-01T07:49:29.530305+00:00,43223,WHATSAPP_NUDGE,0.8333333333333334,1,0.6145833333333334,2.3306241379438006,-0.08677845639220501,0.0,1.0,0.8880318060419956,-0.45978202602732476,0.8421052631578947,6.0,2.4957647172129915,328.2829433844845,0.0,0.0
evt_pay_002746_0,cust_000,pay_002746,2026-05-01T08:17:38.157459+00:00,113227,RETRY_LATER,0.8333333333333334,0,0.40930232558139534,0.30880666814582963,-0.3159375607283858,0.0,1.0,0.825024847704462,-0.5650964525372897,0.875,6.0,0.8132490481077264,320.0007890670015,0.0,1.0
evt_pay_003683_0,cust_030,pay_003683,2026-05-01T08:20:36.184102+00:00,192726,RETRY_LATER,0.8333333333333334,0,0.4256198347107438,0.13065992579513855,0.3268484553057457,0.0,1.0,0.8176399112425542,-0.5757299501878186,0.6,8.0,1.7722569671050512,301.2918355929914,0.0,1.0
evt_pay_007480_0,cust_052,pay_007480,2026-05-01T08:24:25.717100+00:00,202613,WHATSAPP_NUDGE,0.8333333333333334,0,0.5153061224489796,0.785117352269026,1.114351714850288,0.0,1.0,0.8079163040377693,-0.5892972472954127,0.8888888888888888,3.0,-1.0656726581061444,330.2250900731136,0.0,0.0
evt_pay_001453_1,cust_042,pay_001453,2026-05-01T08:29:55.265387+00:00,291046,WHATSAPP_NUDGE,0.8333333333333334,0,0.45634920634920634,0.08333333333333333,0.7211986834981433,1.0,1.0,0.7935628963835782,-0.6084882328223826,0.9,6.0,0.21388002896855346,327.2836970336784,0.0,1.0
evt_pay_002637_0,cust_048,pay_002637,2026-05-01T08:33:15.066572+00:00,186149,RETRY_LATER,0.8333333333333334,0,0.3048327137546468,2.5697378203005314,-0.07952367106817096,0.0,1.0,0.7846381356964325,-0.6199540273365653,0.8333333333333334,5.0,-0.4506859321563252,311.3620513901877,0.0,1.0
evt_pay_002849_0,cust_028,pay_002849,2026-05-01T08:38:06.777271+00:00,194643,RETRY_NOW,0.03333333333333333,0,0.4696969696969697,0.04798192444673077,-0.4258005103062793,0.0,1.0,0.7713109940478755,-0.6364584436244665,0.84,4.0,0.3910481863531735,301.6870772174171,0.0,0.0
evt_pay_004324_0,cust_005,pay_004324,2026-05-01T09:09:04.719831+00:00,115979,RETRY_LATER,0.8333333333333334,0,0.35526315789473684,0.13942648743045538,-0.32562411490259024,0.0,1.0,0.6785486597896071,-0.7345554548825624,0.8461538461538461,5.0,-0.6412832630166057,321.05842258456033,0.0,1.0
evt_pay_005893_2,cust_032,pay_005893,2026-05-01T09:26:36.947034+00:00,248412,PAYMENT_LINK,0.03333333333333333,0,0.311284046692607,0.9166666666666666,-0.6712041303455986,2.0,1.0,0.6204096303592943,-0.7842779421591837,0.8518518518518519,9.0,0.2905055503479753,325.8568391606093,1.0,0.0
evt_pay_003334_0,cust_023,pay_003334,2026-05-01T09:36:50.259747+00:00,79744,RETRY_LATER,0.8333333333333334,1,0.4354066985645933,0.7879188267831788,-0.1484967862607811,0.0,1.0,0.5848243821972037,-0.8111599361332259,0.9090909090909091,6.0,0.9385908116339667,324.6528467372984,0.0,1.0
evt_pay_003193_0,cust_004,pay_003193,2026-05-01T10:02:08.526253+00:00,385407,RETRY_NOW,0.8333333333333334,0,0.5,0.3819525544331365,-0.24393129267395378,0.0,1.0,0.49188380439489554,-0.8706608541642401,0.8571428571428572,7.0,-0.2585165281110097,326.58210815908564,1.0,0.0
evt_pay_003683_1,cust_030,pay_003683,2026-05-01T10:20:36.184102+00:00,166049,WHATSAPP_NUDGE,0.8333333333333334,1,0.42386831275720166,0.08333333333333333,-0.11388248721450277,1.0,1.0,0.4202319591901964,-0.9074167182034774,0.8,8.0,1.7722569671050512,301.3751689263247,0.0,1.0
evt_pay_002637_1,cust_048,pay_002637,2026-05-01T10:33:15.066572+00:00,186505,WHATSAPP_NUDGE,0.8333333333333334,0,0.3037037037037037,0.08333333333333333,-0.07421224957442363,1.0,1.0,0.36953954462288957,-0.9292150047001541,0.8461538461538461,5.0,-0.4506859321563252,311.44538472352104,0.0,0.0
evt_pay_005300_0,cust_035,pay_005300,2026-05-01T10:37:02.176038+00:00,34946,RETRY_NOW,0.8333333333333334,0,0.34274193548387094,0.32976097269323645,-0.5797203205294127,0.0,1.0,0.3541430521700897,-0.9351912631112703,0.8333333333333334,6.0,0.5026080740568922,304.378120214722,1.0,0.0
evt_pay_002849_1,cust_028,pay_002849,2026-05-01T10:38:06.777271+00:00,240873,PAYMENT_LINK,0.03333333333333333,0,0.46733668341708545,0.08333333333333333,0.1516813288713157,1.0,1.0,0.349745693251455,-0.9368446776558317,0.8518518518518519,4.0,0.3910481863531735,301.77041055075046,1.0,0.0
evt_pay_006710_0,cust_047,pay_006710,2026-05-01T10:53:05.368384+00:00,85774,PAYMENT_LINK,0.03333333333333333,0,0.5228426395939086,4.2781633553400225,-0.6504251049135855,0.0,1.0,0.2878224104323588,-0.9576837996191159,0.8,3.0,1.898235005697721,303.4697689940371,0.0,0.0
evt_pay_004465_0,cust_058,pay_004465,2026-05-01T11:06:20.368651+00:00,253402,RETRY_NOW,0.03333333333333333,0,0.38996138996138996,0.8978704345192341,0.12808188250188185,0.0,1.0,0.23200478526185236,-0.9727146444952918,0.8095238095238095,10.0,4.286983765334936,319.42684834383186,0.0,0.0
evt_pay_004324_1,cust_005,pay_004324,2026-05-01T11:09:04.719831+00:00,150887,WHATSAPP_NUDGE,0.8333333333333334,0,0.3537117903930131,0.08333333333333333,0.43634096281908175,1.0,1.0,0.22036264964040359,-0.9754180143115364,0.8518518518518519,5.0,-0.6412832630166057,321.14175591789365,0.0,0.0
evt_pay_003312_0,cust_006,pay_003312,2026-05-01T11:29:54.893914+00:00,113794,RETRY_LATER,0.8333333333333334,0,0.44061302681992337,0.23755476555214727,-0.35874862291577114,0.0,1.0,0.13089433154555263,-0.9913963253761046,0.8181818181818181,6.0,-0.3286363658753921,323.1275082130673,0.0,1.0
evt_pay_008122_2,cust_052,pay_008122,2026-05-01T11:33:51.577864+00:00,194667,ESCALATE_HUMAN,0.8333333333333334,0,0.5126903553299492,0.13154931439764064,0.9585968730370428,2.0,1.0,0.1138117304333259,-0.9935023351838544,0.8333333333333334,4.0,-1.0656726581061444,330.3566393875113,0.0,0.0
evt_pay_001501_0,cust_003,pay_001501,2026-05-01T11:36:01.494126+00:00,181578,RETRY_LATER,0.8333333333333334,1,0.5670103092783505,1.4222431118385164,-0.5016103725690183,0.0,1.0,0.10442040197545098,-0.9945332471321837,0.8518518518518519,4.0,2.053947620637407,306.51401258196853,0.0,1.0
evt_pay_004359_0,cust_055,pay_004359,2026-05-01T11:47:48.245305+00:00,386701,WHATSAPP_NUDGE,0.8333333333333334,0,0.3716475095785441,0.7613350306627732,0.6800526621571795,0.0,1.0,0.05318959103113315,-0.9985844317862865,0.8214285714285714,4.0,-1.0480965437343166,327.44054435860784,0.0,0.0
evt_pay_007345_0,cust_019,pay_007345,2026-05-01T11:58:00.834881+00:00,119798,ESCALATE_HUMAN,0.03333333333333333,1,0.48792270531400966,0.6108744484598864,0.0029360594242478963,0.0,1.0,0.00866582353275922,-0.9999624510462876,0.8571428571428572,1.0,-0.5137657855739247,306.90787351892527,0.0,0.0
evt_pay_003193_1,cust_004,pay_003193,2026-05-01T12:02:08.526253+00:00,366104,WHATSAPP_NUDGE,0.8333333333333334,0,0.49748743718592964,0.08333333333333333,-0.3748119487308041,1.0,1.0,-0.00934655676600462,-0.9999563199843381,0.8666666666666667,7.0,-0.2585165281110097,326.66544149241895,0.0,1.0
evt_pay_008408_0,cust_020,pay_008408,2026-05-01T12:06:25.383048+00:00,63002,WHATSAPP_NUDGE,0.8333333333333334,0,0.337037037037037,1.330129011788036,0.08014041279145775,0.0,1.0,-0.028022177424183628,-0.9996073016802186,0.6666666666666667,7.0,0.06752823759169156,315.7428807337332,0.0,0.0
evt_pay_004336_0,cust_023,pay_004336,2026-05-01T12:12:38.924629+00:00,77221,WHATSAPP_NUDGE,0.8333333333333334,0,0.4380952380952381,0.8961209666280373,-0.23419889913893374,0.0,1.0,-0.055162542369515725,-0.9984773877856881,0.8333333333333334,6.0,0.9385908116339667,324.7610488771432,0.0,0.0
evt_pay_005300_1,cust_035,pay_005300,2026-05-01T12:37:02.176038+00:00,51256,WHATSAPP_NUDGE,0.8333333333333334,0,0.3413654618473896,0.08333333333333333,0.483230388203791,1.0,1.0,-0.1608987518025795,-0.9869709173366619,0.75,6.0,0.5026080740568922,304.4614535480553,0.0,1.0
evt_pay_005421_0,cust_007,pay_005421,2026-05-01T12:39:00.304229+00:00,287424,WHATSAPP_NUDGE,0.8333333333333334,0,0.41954022988505746,1.8510256379417267,-0.24715240834738111,0.0,1.0,-0.1693713083819733,-0.9855523121057443,0.7142857142857143,1.0,-0.46533070623945577,329.6253934350294,0.0,0.0
evt_pay_008141_2,cust_023,pay_008141,2026-05-01T12:42:14.073113+00:00,94086,ESCALATE_HUMAN,0.8333333333333334,0,0.43601895734597157,0.020545700038629395,0.3386523238444786,2.0,1.0,-0.18324171815762658,-0.9830678881575987,0.8461538461538461,7.0,0.9385908116339667,324.7815945771818,0.0,0.0
evt_pay_003130_2,cust_024,pay_003130,2026-05-01T13:12:27.381218+00:00,88101,ESCALATE_HUMAN,0.8333333333333334,0,0.2925764192139738,0.9166666666666666,-0.2269371167915941,2.0,1.0,-0.310910141698221,-0.9504393109447821,0.8666666666666667,5.0,-1.1653357768016162,316.2081763064003,1.0,0.0
evt_pay_006904_0,cust_028,pay_006904,2026-05-01T13:29:50.112177+00:00,264079,DO_NOTHING,0.03333333333333333,0,0.465,0.11925156141666093,0.4415502090390023,0.0,1.0,-0.38201900612643463,-0.9241544670444282,0.8571428571428572,5.0,0.3910481863531735,301.8896621121671,0.0,1.0
evt_pay_004359_1,cust_055,pay_004359,2026-05-01T13:47:48.245305+00:00,320748,WHATSAPP_NUDGE,0.8333333333333334,1,0.3702290076335878,0.08333333333333333,0.07677704814227776,1.0,1.0,-0.4532286788432769,-0.8913942812661397,0.8571428571428572,5.0,-1.0480965437343166,327.52387769194115,0.0,0.0
evt_pay_005735_0,cust_028,pay_005735,2026-05-01T14:02:38.873011+00:00,290307,WHATSAPP_NUDGE,0.8333333333333334,0,0.4626865671641791,0.022786583720384595,0.7691723984788345,0.0,1.0,-0.5099720928357356,-0.8601909465512526,0.8275862068965517,5.0,0.3910481863531735,301.91244869588746,0.0,0.0
evt_pay_008408_1,cust_020,pay_008408,2026-05-01T14:06:25.383048+00:00,62990,WHATSAPP_NUDGE,0.8333333333333334,0,0.33579335793357934,0.08333333333333333,0.07960107117527342,1.0,1.0,-0.5240715683588073,-0.8516742283513925,0.75,8.0,0.06752823759169156,315.82621406706653,0.0,0.0
evt_pay_003133_0,cust_032,pay_003133,2026-05-01T14:10:11.973836+00:00,340844,RETRY_NOW,0.8333333333333334,0,0.31007751937984496,0.19693318057822276,0.1421571184965949,0.0,1.0,-0.5380337976938631,-0.8429232661038129,0.8333333333333334,10.0,0.2905055503479753,326.05377234118754,1.0,0.0
evt_pay_007362_2,cust_045,pay_007362,2026-05-01T14:11:16.356081+00:00,83246,ESCALATE_HUMAN,0.8333333333333334,0,0.2846153846153846,0.35716690014390906,-0.13272532916851768,2.0,1.0,-0.5419744604541096,-0.8403949572763254,0.8571428571428572,3.0,1.000889969158722,304.42767290839726,0.0,1.0
evt_pay_005326_0,cust_049,pay_005326,2026-05-01T14:12:58.914684+00:00,404944,RETRY_LATER,0.8333333333333334,0,0.3826086956521739,2.755767469128576,0.5940050678819211,0.0,1.0,-0.5482272227278155,-0.8363294280725425,0.8387096774193549,2.0,0.2100296838614713,303.473263405928,0.0,1.0
evt_pay_005421_1,cust_007,pay_005421,2026-05-01T14:39:00.304229+00:00,319498,ESCALATE_HUMAN,0.03333333333333333,0,0.41714285714285715,0.08333333333333333,0.04409258520773706,1.0,1.0,-0.6394560117838691,-0.7688276848510778,0.7777777777777778,2.0,-0.46533070623945577,329.70872676836274,0.0,0.0
evt_pay_007737_0,cust_003,pay_007737,2026-05-01T15:18:41.063553+00:00,209550,PAYMENT_LINK,0.03333333333333333,0,0.5692307692307692,1.5768677579829575,-0.13874501971084174,0.0,1.0,-0.7623419707798719,-0.647174412030838,0.8333333333333334,4.0,2.053947620637407,306.66863722811297,0.0,0.0
evt_pay_001283_0,cust_019,pay_001283,2026-05-01T15:38:20.168553+00:00,106939,WHATSAPP_NUDGE,0.8333333333333334,0,0.49038461538461536,0.7638759955922296,-0.3040569345720864,0.0,1.0,-0.8149663585883414,-0.5795082694571829,0.7777777777777778,1.0,-0.5137657855739247,307.06087506605763,0.0,0.0
evt_pay_005735_1,cust_028,pay_005735,2026-05-01T16:02:38.873011+00:00,268199,WHATSAPP_NUDGE,0.8333333333333334,1,0.4603960396039604,0.08333333333333333,0.4930122450290579,1.0,1.0,-0.8717442608924896,-0.48996116540089896,0.8620689655172413,6.0,0.3910481863531735,301.99578202922083,0.0,0.0
evt_pay_006179_0,cust_036,pay_006179,2026-05-01T16:08:55.632593+00:00,338403,WHATSAPP_NUDGE,0.8333333333333334,1,0.5176991150442478,4.001065194512496,-0.0053764445623613434,0.0,1.0,-0.884839710506712,-0.46589557489892314,0.8,1.0,-0.5882553306323993,312.11424879979995,0.0,0.0
evt_pay_003133_1,cust_032,pay_003133,2026-05-01T16:10:11.973836+00:00,318965,WHATSAPP_NUDGE,0.8333333333333334,0,0.3088803088803089,0.08333333333333333,-0.05037170343924583,1.0,1.0,-0.8874125699494091,-0.46097606303992095,0.8333333333333334,10.0,0.2905055503479753,326.13710567452085,1.0,0.0
evt_pay_005326_1,cust_049,pay_005326,2026-05-01T16:12:58.914684+00:00,274602,WHATSAPP_NUDGE,0.8333333333333334,0,0.38095238095238093,0.08333333333333333,-0.5168444249905536,1.0,1.0,-0.892943415964749,-0.4501689192794246,0.8387096774193549,1.0,0.2100296838614713,303.55659673926135,1.0,0.0
evt_pay_006085_2,cust_005,pay_006085,2026-05-01T16:15:52.527492+00:00,136585,ESCALATE_HUMAN,0.8333333333333334,0,0.3521739130434783,0.2130533294086566,0.12416317715830612,2.0,1.0,-0.8985556956495736,-0.4388595012252907,0.84375,6.0,-0.6412832630166057,321.3548092473023,0.0,0.0
evt_pay_000639_2,cust_029,pay_000639,2026-05-01T16:55:51.139797+00:00,42572,ESCALATE_HUMAN,0.8333333333333334,0,0.4642857142857143,0.6495202212508957,-0.1384869124036725,2.0,1.0,-0.9610838943949469,-0.27625667038940893,0.84375,4.0,-0.8256115037842402,304.71873997601995,0.0,1.0
evt_pay_007737_1,cust_003,pay_007737,2026-05-01T17:18:41.063553+00:00,183873,WHATSAPP_NUDGE,0.8333333333333334,1,0.5663265306122449,0.08333333333333333,-0.47183330508566906,1.0,1.0,-0.9837947190818823,-0.17929849610802698,0.84375,5.0,2.053947620637407,306.7519705614463,1.0,0.0
evt_pay_001586_0,cust_021,pay_001586,2026-05-01T17:36:44.095365+00:00,204930,WHATSAPP_NUDGE,0.8333333333333334,0,0.35507246376811596,3.955914837755074,-0.13443610998864267,0.0,1.0,-0.994851973473709,-0.10133879254987511,0.8181818181818181,3.0,-0.0711177391970671,317.1826900620562,0.0,0.0
evt_pay_001283_1,cust_019,pay_001283,2026-05-01T17:38:20.168553+00:00,109011,WHATSAPP_NUDGE,0.8333333333333334,0,0.4880382775119617,0.08333333333333333,-0.25459432156620837,1.0,1.0,-0.9955357044957934,-0.09438570375890802,0.7272727272727273,2.0,-0.5137657855739247,307.14420839939095,0.0,0.0
evt_pay_000532_0,cust_034,pay_000532,2026-05-01T18:11:40.754540+00:00,57679,WHATSAPP_NUDGE,0.8333333333333334,1,0.4238095238095238,3.656093285859716,0.18946932723691745,0.0,1.0,-0.998701804476704,0.05093825414141545,0.8823529411764706,6.0,-0.5369784473169031,314.8709656772508,0.0,0.0
evt_pay_004535_0,cust_013,pay_004535,2026-05-01T18:43:00.032917+00:00,151657,RETRY_LATER,0.8333333333333334,0,0.34545454545454546,0.632792164185768,-0.3369499466085104,0.0,1.0,-0.9824499512224648,0.18652638779265662,0.8461538461538461,3.0,-0.5595801808996762,302.3821320111922,0.0,1.0
evt_pay_004910_0,cust_005,pay_004910,2026-05-01T19:24:12.149246+00:00,134920,RETRY_NOW,0.8333333333333334,0,0.35064935064935066,0.13078265919093232,0.08780960077057598,0.0,1.0,-0.9332634375933847,0.35919264476235935,0.8214285714285714,6.0,-0.6412832630166057,321.48559190649326,1.0,0.0
evt_pay_004535_1,cust_013,pay_004535,2026-05-01T20:43:00.032917+00:00,200117,WHATSAPP_NUDGE,0.8333333333333334,0,0.3438914027149321,0.08333333333333333,0.46833269543196926,1.0,1.0,-0.7575634218091092,0.6527615659158201,0.9230769230769231,3.0,-0.5595801808996762,302.4654653445255,0.0,0.0
evt_pay_004910_1,cust_005,pay_004910,2026-05-01T21:24:12.149246+00:00,122556,WHATSAPP_NUDGE,0.8333333333333334,0,0.34913793103448276,0.08333333333333333,-0.18206665958641619,1.0,1.0,-0.6286335229978844,0.7777016740134152,0.8148148148148149,6.0,-0.6412832630166057,321.56892523982657,0.0,0.0
evt_pay_005595_0,cust_052,pay_005595,2026-05-01T21:25:11.742959+00:00,144247,WHATSAPP_NUDGE,0.8333333333333334,1,0.51010101010101,0.41065005897314677,-0.029716080960851727,0.0,1.0,-0.6252572444445526,0.7804187198354516,0.9,4.0,-1.0656726581061444,330.7672894464844,0.0,0.0
evt_pay_005087_0,cust_035,pay_005087,2026-05-01T23:03:37.889183+00:00,48175,RETRY_LATER,0.8333333333333334,0,0.34,0.4351355688002438,0.2824271892981378,0.0,1.0,-0.24348176337551997,0.9699054752415553,0.75,7.0,0.5026080740568922,304.89658911685564,0.0,1.0
evt_pay_007341_2,cust_015,pay_007341,2026-05-01T23:39:05.631194+00:00,111523,RETRY_LATER,0.03333333333333333,0,0.4663677130044843,0.9166666666666666,-0.15508832378238332,2.0,1.0,-0.09109381692339985,0.9958423150872462,0.8235294117647058,6.0,1.245182551392603,318.4016252051195,0.0,1.0
